%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1518221001103819282,0,42.444229126,-76.4832839966,19.0,9.0,10.0,16.0,6.0,190.940002441,1.59477782249,159.0,16.0,736.0
1518221001119956759,0,42.444229126,-76.4832839966,19.0,9.0,10.0,0.0,6.0,190.940002441,1.59477782249,159.0,16.0,736.0
1518221001137219287,0,42.444229126,-76.4832839966,19.0,9.0,10.0,16.0,6.0,190.940002441,1.59477782249,159.0,16.0,728.0
1518221001154331815,0,42.444229126,-76.4832839966,19.0,9.0,10.0,32.0,6.0,190.940002441,1.59477782249,159.0,16.0,736.0
1518221001167833566,0,42.444229126,-76.4832839966,19.0,9.0,10.0,48.0,6.0,190.940002441,1.59477782249,159.0,16.0,312.0
1518221001186847967,0,42.444229126,-76.4832839966,19.0,9.0,10.0,64.0,6.0,190.940002441,1.59477782249,159.0,16.0,488.0
1518221001201396852,0,42.4442253113,-76.4832839966,19.0,9.0,10.0,0.0,6.0,191.669998169,1.59992218018,159.0,16.0,736.0
1518221001217397663,0,42.4442253113,-76.4832839966,19.0,9.0,10.0,0.0,6.0,191.669998169,1.59992218018,159.0,16.0,736.0
1518221001230273895,0,42.4442253113,-76.4832839966,19.0,9.0,10.0,16.0,6.0,191.669998169,1.59992218018,159.0,16.0,736.0
1518221001247517256,0,42.4442253113,-76.4832839966,19.0,9.0,10.0,32.0,6.0,191.669998169,1.59992218018,159.0,16.0,736.0
1518221001265144158,0,42.4442253113,-76.4832839966,19.0,9.0,10.0,48.0,6.0,191.669998169,1.59992218018,159.0,16.0,472.0
1518221001279286690,0,42.4442253113,-76.4832839966,19.0,9.0,10.0,64.0,6.0,191.669998169,1.59992218018,159.0,16.0,272.0
1518221001296124427,0,42.4442253113,-76.483291626,19.0,9.0,10.0,0.0,6.0,192.160003662,1.60506665707,159.0,16.0,744.0
1518221001314599037,0,42.4442253113,-76.483291626,19.0,9.0,10.0,0.0,6.0,192.160003662,1.60506665707,159.0,16.0,728.0
1518221001328516152,0,42.4442253113,-76.483291626,19.0,9.0,10.0,16.0,6.0,192.160003662,1.60506665707,159.0,16.0,736.0
1518221001346117377,0,42.4442253113,-76.483291626,19.0,9.0,10.0,32.0,6.0,192.160003662,1.60506665707,159.0,16.0,736.0
1518221001361307929,0,42.4442253113,-76.483291626,19.0,9.0,10.0,48.0,6.0,192.160003662,1.60506665707,159.0,16.0,688.0
1518221001377737177,0,42.4442253113,-76.483291626,19.0,9.0,10.0,64.0,6.0,192.160003662,1.60506665707,159.0,16.0,16.0
1518221001394839444,0,42.4442253113,-76.483291626,19.0,9.0,10.0,0.0,6.0,192.899993896,1.60506665707,159.0,16.0,752.0
1518221001407245416,0,42.4442253113,-76.483291626,19.0,9.0,10.0,16.0,6.0,192.899993896,1.60506665707,159.0,16.0,736.0
1518221001423181123,0,42.4442253113,-76.483291626,19.0,9.0,10.0,0.0,6.0,192.899993896,1.60506665707,159.0,16.0,728.0
